dealer_group,brand,model,release_year,country,fuel_type,engine_volume,transmission,drive_type,region,quantity,price,income,area,segment,class,date,is_mercur
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Шымкент,6,12900.0,77400.0,г.Шымкент,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Усть-Каменогорск,7,12900.0,90300.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Уральск,4,12900.0,51600.0,Западно-Казахстанская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Талдыкорган,1,12900.0,12900.0,Алматинская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Семей,7,12900.0,90300.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Петропавловск,9,12900.0,116100.0,Северо-Казахстанская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Павлодар,7,12900.0,90300.0,Павлодарская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Кызылорда,2,12900.0,25800.0,Кызылординская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Костанай,4,12900.0,51600.0,Костанайская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Кокшетау,5,12900.0,64500.0,Акмолинская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Караганда,5,12900.0,64500.0,Карагандинская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Атырау,1,12900.0,12900.0,Атырауская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Нур-Султан,1,12900.0,12900.0,г.Нур-Султан,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Нур-Султан,5,12900.0,64500.0,г.Нур-Султан,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Алматы,1,12900.0,12900.0,г.Алматы,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Актобе,1,12900.0,12900.0,Актюбинская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Актау,2,12900.0,25800.0,Мангистауская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Автомат,Передний,Усть-Каменогорск,2,12900.0,25800.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Автомат,Передний,Уральск,3,12900.0,38700.0,Западно-Казахстанская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Автомат,Передний,Петропавловск,1,12900.0,12900.0,Северо-Казахстанская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Автомат,Передний,Костанай,3,12900.0,38700.0,Костанайская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Автомат,Передний,Караганда,2,12900.0,25800.0,Карагандинская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Автомат,Передний,Нур-Султан,2,12900.0,25800.0,г.Нур-Султан,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Автомат,Передний,Алматы,3,12900.0,38700.0,г.Алматы,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Автомат,Передний,Актобе,1,12900.0,12900.0,Актюбинская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Автомат,Передний,Актау,3,12900.0,38700.0,Мангистауская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Механика,Передний,Усть-Каменогорск,3,12900.0,38700.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Механика,Передний,Уральск,3,12900.0,38700.0,Западно-Казахстанская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Механика,Передний,Талдыкорган,1,12900.0,12900.0,Алматинская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Механика,Передний,Семей,1,12900.0,12900.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Механика,Передний,Павлодар,2,12900.0,25800.0,Павлодарская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Механика,Передний,Костанай,3,12900.0,38700.0,Костанайская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Механика,Передний,Караганда,3,12900.0,38700.0,Карагандинская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Механика,Передний,Нур-Султан,4,12900.0,51600.0,г.Нур-Султан,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Механика,Передний,Актау,1,12900.0,12900.0,Мангистауская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Автомат,Передний,Усть-Каменогорск,1,12900.0,12900.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Автомат,Передний,Тараз,1,12900.0,12900.0,Жамбылская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Автомат,Передний,Кызылорда,1,12900.0,12900.0,Кызылординская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Автомат,Передний,Костанай,2,12900.0,25800.0,Костанайская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Автомат,Передний,Атырау,2,12900.0,25800.0,Атырауская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Автомат,Передний,Нур-Султан,2,12900.0,25800.0,г.Нур-Султан,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Автомат,Передний,Алматы,3,12900.0,38700.0,г.Алматы,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Автомат,Передний,Актобе,1,12900.0,12900.0,Актюбинская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Экибастуз,1,12900.0,12900.0,Павлодарская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Шымкент,6,12900.0,77400.0,г.Шымкент,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Усть-Каменогорск,5,12900.0,64500.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Уральск,5,12900.0,64500.0,Западно-Казахстанская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Тараз,1,12900.0,12900.0,Жамбылская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Семей,1,12900.0,12900.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Петропавловск,6,12900.0,77400.0,Северо-Казахстанская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Павлодар,6,12900.0,77400.0,Павлодарская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Костанай,13,12900.0,167700.0,Костанайская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Кокшетау,3,12900.0,38700.0,Акмолинская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Караганда,9,12900.0,116100.0,Карагандинская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Атырау,11,12900.0,141900.0,Атырауская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Нур-Султан,2,12900.0,25800.0,г.Нур-Султан,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Нур-Султан,6,12900.0,77400.0,г.Нур-Султан,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Алматы,5,12900.0,64500.0,г.Алматы,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Актобе,4,12900.0,51600.0,Актюбинская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Актау,4,12900.0,51600.0,Мангистауская область,Легковые автомобили,B класс,2019-01-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Экибастуз,7,11600.0,81200.0,Павлодарская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Экибастуз,1,11600.0,11600.0,Павлодарская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Автомат,Передний,Шымкент,1,11600.0,11600.0,г.Шымкент,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Механика,Передний,Шымкент,1,11600.0,11600.0,г.Шымкент,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Шымкент,9,11600.0,104400.0,г.Шымкент,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Автомат,Передний,Шымкент,1,11600.0,11600.0,г.Шымкент,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Шымкент,1,11600.0,11600.0,г.Шымкент,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Шымкент,3,11600.0,34800.0,г.Шымкент,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Усть-Каменогорск,2,11600.0,23200.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Механика,Передний,Усть-Каменогорск,1,11600.0,11600.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Усть-Каменогорск,9,11600.0,104400.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Усть-Каменогорск,3,11600.0,34800.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Усть-Каменогорск,1,11600.0,11600.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Уральск,9,11600.0,104400.0,Западно-Казахстанская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Уральск,5,11600.0,58000.0,Западно-Казахстанская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Уральск,2,11600.0,23200.0,Западно-Казахстанская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Тараз,2,11600.0,23200.0,Жамбылская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Тараз,2,11600.0,23200.0,Жамбылская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Тараз,1,11600.0,11600.0,Жамбылская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Семей,2,11600.0,23200.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Семей,8,11600.0,92800.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Автомат,Передний,Семей,2,11600.0,23200.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Семей,5,11600.0,58000.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Петропавловск,1,11600.0,11600.0,Северо-Казахстанская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Петропавловск,8,11600.0,92800.0,Северо-Казахстанская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Петропавловск,2,11600.0,23200.0,Северо-Казахстанская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Петропавловск,1,11600.0,11600.0,Северо-Казахстанская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Павлодар,7,11600.0,81200.0,Павлодарская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Павлодар,2,11600.0,23200.0,Павлодарская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Павлодар,2,11600.0,23200.0,Павлодарская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Кызылорда,2,11600.0,23200.0,Кызылординская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Автомат,Передний,Костанай,2,11600.0,23200.0,Костанайская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Автомат,Передний,Костанай,1,11600.0,11600.0,Костанайская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Костанай,16,11600.0,185600.0,Костанайская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Костанай,7,11600.0,81200.0,Костанайская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Костанай,3,11600.0,34800.0,Костанайская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Механика,Передний,Кокшетау,1,11600.0,11600.0,Акмолинская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Кокшетау,4,11600.0,46400.0,Акмолинская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Кокшетау,4,11600.0,46400.0,Акмолинская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Каскелен,1,11600.0,11600.0,Алматинская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Караганда,1,11600.0,11600.0,Карагандинская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Автомат,Передний,Караганда,1,11600.0,11600.0,Карагандинская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Автомат,Передний,Караганда,1,11600.0,11600.0,Карагандинская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Караганда,10,11600.0,116000.0,Карагандинская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Автомат,Передний,Караганда,1,11600.0,11600.0,Карагандинская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Караганда,1,11600.0,11600.0,Карагандинская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Караганда,2,11600.0,23200.0,Карагандинская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Атырау,3,11600.0,34800.0,Атырауская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Автомат,Передний,Атырау,1,11600.0,11600.0,Атырауская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Автомат,Передний,Атырау,2,11600.0,23200.0,Атырауская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Атырау,19,11600.0,220400.0,Атырауская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Атырау,3,11600.0,34800.0,Атырауская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Атырау,1,11600.0,11600.0,Атырауская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Нур-Султан,1,11600.0,11600.0,г.Нур-Султан,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Нур-Султан,3,11600.0,34800.0,г.Нур-Султан,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Нур-Султан,1,11600.0,11600.0,г.Нур-Султан,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Автомат,Передний,Нур-Султан,1,11600.0,11600.0,г.Нур-Султан,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Нур-Султан,5,11600.0,58000.0,г.Нур-Султан,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Нур-Султан,3,11600.0,34800.0,г.Нур-Султан,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Нур-Султан,2,11600.0,23200.0,г.Нур-Султан,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Алматы,2,11600.0,23200.0,г.Алматы,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Механика,Передний,Алматы,1,11600.0,11600.0,г.Алматы,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Алматы,3,11600.0,34800.0,г.Алматы,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Алматы,2,11600.0,23200.0,г.Алматы,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Алматы,3,11600.0,34800.0,г.Алматы,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Механика,Передний,Актобе,3,11600.0,34800.0,Актюбинская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Механика,Передний,Актобе,1,11600.0,11600.0,Актюбинская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Актобе,3,11600.0,34800.0,Актюбинская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Актау,7,11600.0,81200.0,Мангистауская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Актау,3,11600.0,34800.0,Мангистауская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Актау,2,11600.0,23200.0,Мангистауская область,Легковые автомобили,B класс,2019-02-28,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Экибастуз,2,11600.0,23200.0,Павлодарская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Шымкент,1,11600.0,11600.0,г.Шымкент,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Усть-Каменогорск,2,11600.0,23200.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Уральск,3,11600.0,34800.0,Западно-Казахстанская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Талдыкорган,2,11600.0,23200.0,Алматинская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Семей,1,11600.0,11600.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Петропавловск,1,11600.0,11600.0,Северо-Казахстанская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Павлодар,2,11600.0,23200.0,Павлодарская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Кызылорда,1,11600.0,11600.0,Кызылординская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Костанай,4,11600.0,46400.0,Костанайская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Кокшетау,1,11600.0,11600.0,Акмолинская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Каскелен,2,11600.0,23200.0,Алматинская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Караганда,4,11600.0,46400.0,Карагандинская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Нур-Султан,5,11600.0,58000.0,г.Нур-Султан,Легковые автомобили,B класс,2019-03-31,False
